image,Entropia_CR,Entropia_CV,Entropia_CA,Area_Copa,Diametro_Copa_MAX,Diametro_Copa_MIN,Area_Disco,Diametro_Disco_MAX,Diametro_Disco_MIN,C_DRatio,contrast_red,homogeneity_red,correlation_red,energy_red,contrast_green,homogeneity_green,correlation_green,energy_green,contrast_blue,homogeneity_blue,correlation_blue,energy_blue,mean_wavelet_1,mean_wavelet_2,mean_wavelet_3,mean_wavelet_4,mean_wavelet_5,mean_wavelet_6,mean_wavelet_7,mean_wavelet_8,mean_wavelet_9,mean_wavelet_10,variance_wavelet_1,variance_wavelet_2,variance_wavelet_3,variance_wavelet_4,variance_wavelet_5,variance_wavelet_6,variance_wavelet_7,variance_wavelet_8,variance_wavelet_9,variance_wavelet_10,energy_wavelet_1,energy_wavelet_2,energy_wavelet_3,energy_wavelet_4,energy_wavelet_5,energy_wavelet_6,energy_wavelet_7,energy_wavelet_8,energy_wavelet_9,energy_wavelet_10,glaucoma
image_0001.jpg,3.5853878124391,6.21081234619755,4.64200596910751,4565.875,727.793019319747,426.93345276442,192893.5,975.095571537432,633.805585904859,0.0236704450901663,4.14208946226188,0.846422934522851,0.999287338355158,404303718,1.63630274897516,0.794951570230319,0.99917511213187,403606721,1.29255787316132,0.776237461924818,0.989602122905809,401531327,70.1849945828819,70.1849945828819,70.1849945828819,70.1849945828819,70.1849945828819,70.1849945828819,70.1849945828819,70.1849945828819,70.1849945828819,70.1849945828819,15947.2355508309,15947.2355508309,15947.2355508309,15947.2355508309,15947.2355508309,15947.2355508309,15947.2355508309,15947.2355508309,15947.2355508309,15947.2355508309,34678667055,34678667055,34678667055,34678667055,34678667055,34678667055,34678667055,34678667055,34678667055,34678667055,0
image_0005.jpg,6.4762485830854,5.97341790759376,5.3804648047927,21670.5,727.793019319747,426.93345276442,147298.875,1110.91013737986,568.482912084718,0.147119249892438,0.979979866169243,0.800505169532802,0.999584548991634,424011207,0.769811097293777,0.802609123123727,0.999219438806172,423876590,0.849160300823118,0.799662863085927,0.997851545618003,423823894,66.3301668639053,66.3301668639053,66.3301668639053,66.3301668639053,66.3301668639053,66.3301668639053,66.3301668639053,66.3301668639053,66.3301668639053,66.3301668639053,13770.2535710571,13770.2535710571,13770.2535710571,13770.2535710571,13770.2535710571,13770.2535710571,13770.2535710571,13770.2535710571,13770.2535710571,13770.2535710571,30707192616,30707192616,30707192616,30707192616,30707192616,30707192616,30707192616,30707192616,30707192616,30707192616,1
image_0007.jpg,3.55155254038299,6.10038783054883,4.2817704531992,18090.25,727.793019319747,426.93345276442,153012.625,840.976416633269,616.419840020186,0.118227172431033,1.18391839876828,0.837521639623302,0.99879184844564,428216915,1.06314265411263,0.783567316674331,0.998897527697568,428098245,1.08251968970214,0.770166490503603,0.980412906209721,427881729,68.4527443786982,68.4527443786982,68.4527443786982,68.4527443786982,68.4527443786982,68.4527443786982,68.4527443786982,68.4527443786982,68.4527443786982,68.4527443786982,14349.767872686,14349.767872686,14349.767872686,14349.767872686,14349.767872686,14349.767872686,14349.767872686,14349.767872686,14349.767872686,14349.767872686,32170058535,32170058535,32170058535,32170058535,32170058535,32170058535,32170058535,32170058535,32170058535,32170058535,0
image_0008.jpg,6.79499413400063,6.15343899585941,5.37270826416424,18527.5,727.793019319747,426.93345276442,93451.125,654.196708439697,482.883256721361,0.198258715451526,2.20621187896015,0.648066761620429,0.998955781808136,430887149,2.29424468526085,0.640276870711475,0.998373771578663,430897687,2.33299520341091,0.638862013102755,0.997074153119401,430873430,61.2717349112426,61.2717349112426,61.2717349112426,61.2717349112426,61.2717349112426,61.2717349112426,61.2717349112426,61.2717349112426,61.2717349112426,61.2717349112426,11942.5446604603,11942.5446604603,11942.5446604603,11942.5446604603,11942.5446604603,11942.5446604603,11942.5446604603,11942.5446604603,11942.5446604603,11942.5446604603,26527529627,26527529627,26527529627,26527529627,26527529627,26527529627,26527529627,26527529627,26527529627,26527529627,0
image_0009.jpg,6.85762860062961,6.55119340921508,5.9151198709046,18298,727.793019319747,426.93345276442,118214.375,691.147310530344,540.546278858567,0.15478659004034,3.39588559246758,0.576652715508364,0.998428746753236,430950000,3.54102623319714,0.570876018541775,0.997389665430662,430950000,3.39518979096346,0.575322132386699,0.995263472224501,430950000,71.5449609467456,71.5449609467456,71.5449609467456,71.5449609467456,71.5449609467456,71.5449609467456,71.5449609467456,71.5449609467456,71.5449609467456,71.5449609467456,16032.5044870958,16032.5044870958,16032.5044870958,16032.5044870958,16032.5044870958,16032.5044870958,16032.5044870958,16032.5044870958,16032.5044870958,16032.5044870958,35745488179,35745488179,35745488179,35745488179,35745488179,35745488179,35745488179,35745488179,35745488179,35745488179,0
image_0010.jpg,6.35733687418514,6.48944104835657,5.69546090198732,15973.125,727.793019319747,426.93345276442,153011.5,770.772045568729,615.636176075198,0.104391663371707,3.42400053933797,0.74747554526158,0.999476761443048,356888424,2.0001934874941,0.738390983845906,0.999312328996651,356354818,1.6976808467606,0.739466605099446,0.998572343408382,356032294,68.8582392563654,68.8582392563654,68.8582392563654,68.8582392563654,68.8582392563654,68.8582392563654,68.8582392563654,68.8582392563654,68.8582392563654,68.8582392563654,15895.4728901996,15895.4728901996,15895.4728901996,15895.4728901996,15895.4728901996,15895.4728901996,15895.4728901996,15895.4728901996,15895.4728901996,15895.4728901996,30637570388,30637570388,30637570388,30637570388,30637570388,30637570388,30637570388,30637570388,30637570388,30637570388,1
image_0011.jpg,6.55918894715618,6.60818438902158,5.98947792590055,18439.5,727.793019319747,426.93345276442,133578.75,729.87200702879,571.880648927886,0.138042166137952,1.86926629952034,0.661374654444205,0.998791558304704,430950000,2.20154083022443,0.65058556885713,0.998938884986282,430950000,2.0048380410967,0.654283942276522,0.998562593316551,430950000,62.5767704142012,62.5767704142012,62.5767704142012,62.5767704142012,62.5767704142012,62.5767704142012,62.5767704142012,62.5767704142012,62.5767704142012,62.5767704142012,12605.6805765287,12605.6805765287,12605.6805765287,12605.6805765287,12605.6805765287,12605.6805765287,12605.6805765287,12605.6805765287,12605.6805765287,12605.6805765287,27921377779,27921377779,27921377779,27921377779,27921377779,27921377779,27921377779,27921377779,27921377779,27921377779,0
image_0012.jpg,6.23459647402133,6.80336061270116,5.24268438569495,18326.375,727.793019319747,426.93345276442,144069.875,825.004502206252,614.182466769671,0.127204767825335,1.47904068218156,0.709746874691958,0.999359174847188,430950000,1.97443299579558,0.676052331653221,0.999005825756318,430950000,1.80533783383668,0.679658049431735,0.994130104716111,430950000,63.5096082840237,63.5096082840237,63.5096082840237,63.5096082840237,63.5096082840237,63.5096082840237,63.5096082840237,63.5096082840237,63.5096082840237,63.5096082840237,12916.7689483726,12916.7689483726,12916.7689483726,12916.7689483726,12916.7689483726,12916.7689483726,12916.7689483726,12916.7689483726,12916.7689483726,12916.7689483726,28645891488,28645891488,28645891488,28645891488,28645891488,28645891488,28645891488,28645891488,28645891488,28645891488,0
image_0013.jpg,6.44469404061163,6.05435189757658,5.01043132832535,18612,727.793019319747,426.93345276442,137340.375,936.202200102483,483.496665953705,0.135517323292586,1.30706756676734,0.720512787662059,0.99873829559185,430950000,1.38782199324925,0.715821550377732,0.997613588391887,430950000,1.37773672055427,0.714199534077577,0.992322948875432,430948868,65.7626639053254,65.7626639053254,65.7626639053254,65.7626639053254,65.7626639053254,65.7626639053254,65.7626639053254,65.7626639053254,65.7626639053254,65.7626639053254,13270.5892062463,13270.5892062463,13270.5892062463,13270.5892062463,13270.5892062463,13270.5892062463,13270.5892062463,13270.5892062463,13270.5892062463,13270.5892062463,29736072747,29736072747,29736072747,29736072747,29736072747,29736072747,29736072747,29736072747,29736072747,29736072747,0
image_0014.jpg,5.31902483964305,6.71730147082079,4.90814976316677,18204.375,727.793019319747,426.93345276442,148611.5,827.42595364598,604.803464497357,0.122496408420613,0.943418606028306,0.763349550244469,0.998340554629277,430950000,1.42354533072778,0.7236598297316,0.999154607283685,430950000,1.23620891810268,0.728422180981871,0.994705739900271,430950000,70.520824852071,70.520824852071,70.520824852071,70.520824852071,70.520824852071,70.520824852071,70.520824852071,70.520824852071,70.520824852071,70.520824852071,15400.7125318359,15400.7125318359,15400.7125318359,15400.7125318359,15400.7125318359,15400.7125318359,15400.7125318359,15400.7125318359,15400.7125318359,15400.7125318359,34431874365,34431874365,34431874365,34431874365,34431874365,34431874365,34431874365,34431874365,34431874365,34431874365,0
image_0015.jpg,6.09890165469756,6.28143813929045,4.99228593958024,13448.625,727.793019319747,426.93345276442,179577.75,869.658170394169,653.740975257042,0.0748902634095816,1.01898975543317,0.747387142773402,0.998819697604881,430950000,1.05234085391129,0.74203224687809,0.999261561525698,430950000,1.08976135488837,0.743595143358645,0.996583286552298,430950000,65.8520816568047,65.8520816568047,65.8520816568047,65.8520816568047,65.8520816568047,65.8520816568047,65.8520816568047,65.8520816568047,65.8520816568047,65.8520816568047,13506.7644744622,13506.7644744622,13506.7644744622,13506.7644744622,13506.7644744622,13506.7644744622,13506.7644744622,13506.7644744622,13506.7644744622,13506.7644744622,30155097808,30155097808,30155097808,30155097808,30155097808,30155097808,30155097808,30155097808,30155097808,30155097808,0
image_0016.jpg,4.51221842058738,5.7902770453956,4.62218661594502,20027,727.793019319747,426.93345276442,141647.375,757.659787990439,592.441587020542,0.14138631231253,1.02547936282347,0.787117813460622,0.999010245008636,430950000,1.04229407236335,0.758757505387742,0.998283945128868,430950000,1.16671463255759,0.757369405610345,0.99345797635764,430950000,82.0936840236686,82.0936840236686,82.0936840236686,82.0936840236686,82.0936840236686,82.0936840236686,82.0936840236686,82.0936840236686,82.0936840236686,82.0936840236686,20458.8701060671,20458.8701060671,20458.8701060671,20458.8701060671,20458.8701060671,20458.8701060671,20458.8701060671,20458.8701060671,20458.8701060671,20458.8701060671,45965010317,45965010317,45965010317,45965010317,45965010317,45965010317,45965010317,45965010317,45965010317,45965010317,1
image_0017.jpg,5.75117487930057,6.70919423913361,5.10454471527055,15630.875,727.793019319747,426.93345276442,120118.875,815.946893696724,529.684430039329,0.130128383237022,4.13504057124311,0.72961165665452,0.999398443417398,371723055,2.57037779941578,0.6906597224324,0.99919156120659,371091473,1.89526712106459,0.697216646357729,0.99657201354366,370515868,68.0477052795434,68.0477052795434,68.0477052795434,68.0477052795434,68.0477052795434,68.0477052795434,68.0477052795434,68.0477052795434,68.0477052795434,68.0477052795434,15583.6628504632,15583.6628504632,15583.6628504632,15583.6628504632,15583.6628504632,15583.6628504632,15583.6628504632,15583.6628504632,15583.6628504632,15583.6628504632,31166165580,31166165580,31166165580,31166165580,31166165580,31166165580,31166165580,31166165580,31166165580,31166165580,0
image_0018.jpg,6.30494127806411,5.84486214439583,4.53796331833908,18476.5,727.793019319747,426.93345276442,55631.75,556.421902276801,369.268509886359,0.332121495369101,1.21960857464322,0.731703559847901,0.998729835132126,430950000,1.22414046307811,0.726397655639794,0.998005537297811,430950000,1.34266832474684,0.722589290280132,0.990685667250598,430950000,72.2711573964497,72.2711573964497,72.2711573964497,72.2711573964497,72.2711573964497,72.2711573964497,72.2711573964497,72.2711573964497,72.2711573964497,72.2711573964497,15939.4268147473,15939.4268147473,15939.4268147473,15939.4268147473,15939.4268147473,15939.4268147473,15939.4268147473,15939.4268147473,15939.4268147473,15939.4268147473,35764688501,35764688501,35764688501,35764688501,35764688501,35764688501,35764688501,35764688501,35764688501,35764688501,0
image_0019.jpg,6.91194641077846,6.36598877456802,5.06601384542735,18508.125,727.793019319747,426.93345276442,90932.75,710.358594889464,450.95437062687,0.20353640465069,2.73706105288092,0.602039809538406,0.998737283246933,430373110,2.67708473974064,0.603110286150118,0.997517248312449,430553056,2.72070113104755,0.602469126017991,0.989700085360331,430368544,59.742998816568,59.742998816568,59.742998816568,59.742998816568,59.742998816568,59.742998816568,59.742998816568,59.742998816568,59.742998816568,59.742998816568,11259.1502682321,11259.1502682321,11259.1502682321,11259.1502682321,11259.1502682321,11259.1502682321,11259.1502682321,11259.1502682321,11259.1502682321,11259.1502682321,25059944478,25059944478,25059944478,25059944478,25059944478,25059944478,25059944478,25059944478,25059944478,25059944478,0
image_0020.jpg,6.48816048676256,6.06390453114728,5.37673235853437,19558.25,727.793019319747,426.93345276442,124227.375,775.732631328424,546.245830165364,0.157439131270382,0.997865813939717,0.761840141013129,0.999139725275736,430950000,0.953145022798603,0.766431234395148,0.998941110733764,430950000,1.00029194054598,0.769327456569439,0.99765950971108,430950000,65.9969976331361,65.9969976331361,65.9969976331361,65.9969976331361,65.9969976331361,65.9969976331361,65.9969976331361,65.9969976331361,65.9969976331361,65.9969976331361,13487.2218946674,13487.2218946674,13487.2218946674,13487.2218946674,13487.2218946674,13487.2218946674,13487.2218946674,13487.2218946674,13487.2218946674,13487.2218946674,30154361762,30154361762,30154361762,30154361762,30154361762,30154361762,30154361762,30154361762,30154361762,30154361762,0
image_0021.jpg,6.86573197708276,6.04537148030919,5.41556693144478,18642,727.793019319747,426.93345276442,102747.25,739.000225529961,509.172926308638,0.181435512872607,2.11987623615799,0.65408924303995,0.999045438064595,430950000,2.14762124711317,0.649200157614308,0.997666346324788,430950000,2.20786877479719,0.647665967549849,0.994577133555826,430950000,70.4379526627219,70.4379526627219,70.4379526627219,70.4379526627219,70.4379526627219,70.4379526627219,70.4379526627219,70.4379526627219,70.4379526627219,70.4379526627219,15389.7676943692,15389.7676943692,15389.7676943692,15389.7676943692,15389.7676943692,15389.7676943692,15389.7676943692,15389.7676943692,15389.7676943692,15389.7676943692,34393635760,34393635760,34393635760,34393635760,34393635760,34393635760,34393635760,34393635760,34393635760,34393635760,0
image_0022.jpg,6.7801018840669,6.51379627366984,5.84081949969996,17788,727.793019319747,426.93345276442,150448.75,920.769967653883,559.999699934648,0.11823295308203,2.2596518031622,0.621845295605444,0.998540311950828,430950000,2.78782317759223,0.612691982256848,0.997799280203778,430950000,2.46785989222479,0.619097127195033,0.995175936448802,430950000,54.5022520710059,54.5022520710059,54.5022520710059,54.5022520710059,54.5022520710059,54.5022520710059,54.5022520710059,54.5022520710059,54.5022520710059,54.5022520710059,9488.86354869361,9488.86354869361,9488.86354869361,9488.86354869361,9488.86354869361,9488.86354869361,9488.86354869361,9488.86354869361,9488.86354869361,9488.86354869361,21056307271,21056307271,21056307271,21056307271,21056307271,21056307271,21056307271,21056307271,21056307271,21056307271,0
image_0024.jpg,6.48171504669386,5.2656660170639,4.491425590603,20408.875,727.793019319747,426.93345276442,120442,787.906434965849,539.351668979639,0.169449818169741,1.02014567418724,0.7590212848908,0.99927691506244,430950000,0.972879729969798,0.759006728074501,0.997886698219951,430950000,1.0596512109907,0.755181653753824,0.991547531258866,429776119,58.9421112426036,58.9421112426036,58.9421112426036,58.9421112426036,58.9421112426036,58.9421112426036,58.9421112426036,58.9421112426036,58.9421112426036,58.9421112426036,10697.3215490821,10697.3215490821,10697.3215490821,10697.3215490821,10697.3215490821,10697.3215490821,10697.3215490821,10697.3215490821,10697.3215490821,10697.3215490821,23949814208,23949814208,23949814208,23949814208,23949814208,23949814208,23949814208,23949814208,23949814208,23949814208,0
image_0025.jpg,6.7449174028805,6.18366013789518,5.18476127844036,18504.5,727.793019319747,426.93345276442,104103.625,684.082840987357,501.534376396933,0.17775077476889,2.17012139515604,0.645169511105553,0.998735824480812,430950000,2.32033753775093,0.640986000732157,0.998354753446298,430950000,2.20315094451353,0.643914187999657,0.996075152073597,430816132,63.1338863905325,63.1338863905325,63.1338863905325,63.1338863905325,63.1338863905325,63.1338863905325,63.1338863905325,63.1338863905325,63.1338863905325,63.1338863905325,12542.6383972974,12542.6383972974,12542.6383972974,12542.6383972974,12542.6383972974,12542.6383972974,12542.6383972974,12542.6383972974,12542.6383972974,12542.6383972974,27933196411,27933196411,27933196411,27933196411,27933196411,27933196411,27933196411,27933196411,27933196411,27933196411,0
image_0029.jpg,5.26098428759442,6.19173134114853,4.45657978324537,18700.625,727.793019319747,426.93345276442,58696.875,491.045143885298,382.662516333078,0.318596603311505,1.40627228045242,0.792786281109083,0.999512516933547,424080095,1.1025558121632,0.764367465446659,0.99912380684406,423865785,1.15319417303251,0.760272024862927,0.993413681726506,423714303,65.2730532544379,65.2730532544379,65.2730532544379,65.2730532544379,65.2730532544379,65.2730532544379,65.2730532544379,65.2730532544379,65.2730532544379,65.2730532544379,13436.813109857,13436.813109857,13436.813109857,13436.813109857,13436.813109857,13436.813109857,13436.813109857,13436.813109857,13436.813109857,13436.813109857,29908566522,29908566522,29908566522,29908566522,29908566522,29908566522,29908566522,29908566522,29908566522,29908566522,1
